musicname & artist,length,rms_mean,rms_var,bpm,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,chroma_frequencies_mean,chroma_frequencies_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
Pull Me Down - Teyeq,1323000,0.3503197,0.022061849,112.3471467,0.096203326,0.086948246,0.001166641,0.073058754,0.004012909,0.033933524,2524.697461,609042.9407,2715.421396,182997.0983,5709.436309,2920617.78,0.4370292,0.08732732,-17.387848,5855.26,77.42731,1053.7305,2.847292,582.4266,20.248896,277.33624,6.146027,256.13892,4.7745543,200.53178,-1.9636939,210.06775,0.34760806,149.20581,-2.82298,162.41249,6.2547593,129.91821,-2.267275,152.4181,6.376142,118.569214,-2.9184422,86.35348,1.9198551,95.00853,-1.706005,76.11041,4.4764514,61.40974,-0.14773645,77.64308,3.344478,61.382957,-0.24314696,70.13085,4.7459435,88.31918
Let You Go - Jim Yosef,1323000,0.19031732,0.009881367,86.1328125,0.088628118,0.080773175,-1.35E-07,0.028811747,5.41E-05,0.006302551,2333.406356,707249.9269,2590.015541,183331.1864,5174.589543,3290917.562,0.42202416,0.080163755,-71.630424,5455.494,92.87517,945.7492,6.1421714,304.48602,17.94844,107.05388,2.8483436,89.08103,13.212845,92.578545,3.3050182,77.07521,12.6569805,51.607094,-0.14373533,63.02014,3.7917986,63.715595,-2.7919953,40.77261,6.476026,38.386127,-2.8805964,31.083595,-0.34597364,32.74069,-5.36985,42.640488,1.0506809,49.95851,-2.024693,50.810165,2.1272352,55.6324,-6.3352785,73.348015,3.0424535,55.72088
Crash Test Dummy - Dark Heart,1323000,0.37657604,0.009870421,151.9990809,0.095312169,0.08622776,1.85E-05,0.10373805,0.000469224,0.023775306,2695.378109,763954.3564,2702.52993,331181.4563,5918.297546,3531184.238,0.5163222,0.08540793,-0.21738039,4760.7686,77.62017,1209.1068,-3.5219612,1001.54663,11.373971,421.30264,0.82006145,261.60315,14.00288,150.31497,0.53080964,205.21812,8.528786,163.47934,6.3589153,149.53781,5.118421,71.70535,-1.6973796,96.54268,8.676078,123.080086,2.2741377,103.74243,6.79327,64.743004,0.5276851,42.604603,7.092515,54.074924,3.8032427,70.543945,8.503881,78.04705,-1.7550614,67.82935,2.6495814,59.238705
23 - Diamond Eyes,1323000,0.28061962,0.017178845,75.99954044,0.074601663,0.069036255,5.76E-06,0.06819599,0.000142439,0.009803409,2199.267457,751515.8727,2473.910493,420430.2541,4863.562257,4760229.091,0.31669778,0.09262121,-67.62916,9282.217,94.69198,1272.3923,2.496099,453.14685,11.889214,352.76303,1.6565425,175.73694,5.632689,201.50609,-7.915399,152.00905,-2.2912548,178.4879,-13.887225,239.48412,1.6362718,147.87447,-8.345471,170.80435,-2.6056767,223.683,-0.39549157,139.69078,-0.14695829,164.75317,-0.88850826,119.37556,7.7168007,89.426025,-3.2396445,130.92715,0.14535664,106.197876,-4.835679,72.95251,-2.3975732,111.304214
Breakdown - Xaia & Rain Man & Oly,1323000,0.30461586,0.008573459,143.5546875,0.095401361,0.086299941,-0.001975587,0.0734437,-0.002288234,0.012522132,2715.486821,446679.5384,2675.962688,132901.4157,5759.906837,1887385.903,0.38158944,0.09116043,-16.373037,3132.3237,69.103485,668.50104,-4.5604024,403.5881,30.356682,240.28857,0.14219944,111.266304,7.08284,204.73991,4.575722,103.61481,3.1847408,100.681435,-0.065832466,62.113934,4.9306355,90.35537,-1.3129753,68.023224,7.588101,80.31951,1.1263885,104.22421,9.068683,90.5266,5.0096297,119.691826,10.941849,109.9846,6.292713,82.60576,10.510524,96.4734,2.9225714,74.25301,6.0701046,85.59153
Holding On - BH,1323000,0.38474974,0.007647221,92.28515625,0.12238322,0.107405567,-1.07E-05,0.10981637,4.59E-05,0.021895124,3481.597582,462967.0849,3130.628491,68488.91366,7528.941974,960836.8696,0.43658665,0.086767614,27.029928,1960.0867,50.105125,550.63116,11.798075,336.31155,12.953269,212.5313,0.079409145,140.2604,10.50503,122.76033,3.564561,89.69298,5.5652437,83.173836,-1.4185765,66.40425,4.3754272,61.48677,-2.7927976,64.64298,9.501161,61.013363,3.1682603,66.81593,6.6675878,74.66578,-1.6800601,75.16723,5.5341115,74.69309,-1.416315,65.118126,4.212521,68.577255,0.25008872,54.45144,2.2716565,53.195705
Shining - Jonas Wang,1323000,0.3640702,0.015579624,83.35433468,0.116739985,0.103111761,6.55E-06,0.07888993,0.000200295,0.030142877,2799.743464,707066.9898,2708.297173,191516.066,5974.634706,2601089.143,0.5103223,0.08185384,22.621542,4288.3516,74.96675,990.5941,-1.501711,413.94107,21.198713,175.0061,-1.3192191,137.20624,9.894609,135.48038,0.84195656,90.78474,8.293478,92.16268,1.9633008,64.185104,7.611686,50.498062,-1.3400289,44.6116,5.154843,48.106667,0.14618605,50.23976,3.8412414,62.304893,-1.8980803,54.074776,5.7384753,40.671577,1.2189207,35.368225,4.456004,42.52414,0.4299234,49.91471,3.7496848,49.33008
Spirits Say - Heuse & Caravn,1323000,0.2136006,0.017566813,112.3471467,0.121507181,0.106743186,2.04E-06,0.039519325,8.39E-05,0.013401594,2660.947796,823452.9427,2557.287618,234860.5444,5602.545289,3269265.604,0.4143421,0.09450231,-59.137383,4806.716,74.83608,1184.5553,-16.602346,572.0116,-1.0040448,463.04654,-13.174694,287.63422,-2.2990808,338.65262,-15.404227,304.95743,-0.94011015,191.38,-11.301729,174.8503,-4.167791,243.38724,-8.319297,115.50883,-6.0850368,157.57243,-14.413109,136.78609,-6.804952,107.379326,-9.759943,106.92983,-3.8132465,92.41641,-6.2126336,94.956184,1.8954597,98.991585,-6.203215,80.358795,-2.2837193,101.95445
Cool - Magnus x Unread,1323000,0.23562722,0.019847138,112.3471467,0.115913076,0.102477235,1.29E-06,0.026440043,0.000259591,0.03236073,2693.361648,1038349.832,2655.853621,142979.2749,5631.753446,3116126.706,0.39015195,0.09783815,-66.52288,4125.038,74.26371,1226.3508,11.1517725,646.21014,28.801937,371.0383,-0.6289353,205.43759,6.3804693,205.04782,0.55348045,142.2037,1.5949216,159.69629,-1.4990138,118.89075,7.5151353,84.71217,-10.003708,105.26526,2.3670542,76.17241,-2.901048,61.595547,1.4582932,54.895027,-4.7116723,51.022724,4.3614054,116.8633,2.537979,85.34699,3.1516795,118.33059,2.1370323,98.93762,8.1561,107.51634
Better Off - Wanden & Slashtaq,1323000,0.34248298,0.02668517,172.265625,0.085588057,0.078262742,-3.46E-05,0.09475637,-0.00028965,0.021945244,2408.255275,1022004.074,2456.910546,338788.5914,5104.410801,3734441.261,0.4241079,0.09776506,-34.589184,6823.7354,82.31025,2043.284,-4.736087,871.70435,26.028812,501.8958,1.342476,371.15408,9.856679,202.2911,0.17117848,218.3318,4.53124,145.79922,-0.17169483,150.79445,3.7542615,118.16202,-0.95459855,125.48805,5.3692174,98.71979,0.2671884,76.76994,5.6862164,81.22719,-1.9460317,83.40482,4.8030486,68.265434,-2.0983212,79.86918,-0.24743119,72.21165,-3.903268,65.3396,-0.32454783,68.28048
Interstellar - Au5,1323000,0.34658018,0.013727229,95.703125,0.096644747,0.08730454,-6.18E-06,0.083602466,-0.000452373,0.021289105,2797.199478,705226.6951,2817.086699,186274.2975,6207.483298,2767347.161,0.53106844,0.07916006,-5.1114345,3275.301,67.0839,1103.399,3.2087734,577.63214,25.656778,259.5938,6.63332,160.91379,10.408365,207.7853,7.0427465,87.24285,7.2880473,114.84098,0.8233949,79.49406,9.154638,89.28248,-0.5641367,71.11988,6.234806,61.001366,-0.13333058,65.91404,6.6131897,50.567535,-0.56315774,47.875122,2.7772634,56.07784,-2.3624191,49.70124,4.1441126,42.756935,-1.4507326,42.371075,3.2655385,66.912
Happi - Mangoo,1323000,0.25273377,0.011205805,103.359375,0.114813303,0.101631209,-2.58E-06,0.043220643,-1.55E-05,0.014034588,2728.94544,895820.6435,2830.2702,376761.1355,6212.733266,5194766.873,0.32131115,0.093596295,-43.29005,4565.82,83.02835,1080.7523,-2.2430882,572.36835,5.3340054,258.11807,1.01767,305.53033,-4.584409,285.2789,5.180173,180.69803,-7.476026,230.42984,-3.3097339,117.64347,-3.0294309,173.10632,-6.001551,137.25848,-0.03464208,133.69704,-5.6134796,178.1535,6.9625664,131.11111,-4.8739805,101.912285,1.2069937,97.03387,-6.637638,104.14752,-3.2951396,88.38328,-5.7791476,87.02437,2.3443985,116.05696
Money - Clarx,1323155,0.3131069,0.014459028,129.1992188,0.117128379,0.103409322,-1.34E-05,0.06511427,-0.0002053,0.016758919,3027.693046,681332.4579,2963.066926,124060.3077,6738.909631,1872644.223,0.5597662,0.073309496,0.6977265,2201.087,65.98088,564.4461,8.552856,355.44907,17.035007,119.97464,8.060499,204.38033,14.033303,93.579025,0.26659685,147.4981,9.808664,102.0298,-0.17963906,102.14085,7.4356475,58.39774,1.1742961,63.065292,6.5206723,52.567516,-1.8481488,45.476818,4.9777555,39.216953,-1.380115,35.493374,6.211464,38.76483,0.51691085,45.88935,5.0659833,42.821228,-2.846537,34.094498,1.8455461,33.58488
Walk Away - Facading,1323000,0.38899383,0.014910379,99.38401442,0.114465608,0.101363233,7.48E-06,0.080733225,0.000322064,0.036510568,2729.341863,996574.2599,2712.907528,241313.8526,5932.376628,3772400.353,0.50368184,0.079486184,25.363623,3740.9067,78.77013,1545.08,7.6810584,315.66196,28.085957,216.98631,7.691627,112.26998,8.944936,106.51393,0.45604655,83.31957,6.9915013,66.76739,-4.2344084,94.49416,7.5585485,58.774773,-4.6263747,58.55905,-0.46770513,55.914944,-4.910638,37.912006,4.071272,55.40689,-5.281808,60.476322,1.8918495,52.67426,-2.9722195,50.592358,1.381903,43.83233,-4.680297,37.717144,2.8399498,40.432507
Alibi - Distrion,1323000,0.29515126,0.016339205,129.1992188,0.109724112,0.097684731,8.89E-06,0.067019604,0.000102813,0.013831402,2972.302285,611330.1641,2933.441873,110637.3017,6640.030682,2087851.656,0.38089198,0.09710109,-22.67176,6391.155,65.3312,752.66583,12.238669,358.02185,17.265213,248.90224,2.6556916,155.93275,7.701854,228.21638,-1.7905523,125.90337,4.0220194,136.92577,-6.6844363,136.94458,5.7621465,104.34916,-3.2578442,128.99855,5.161604,92.76947,2.7712643,99.01349,6.9550333,112.29456,-1.1805297,100.44258,3.7631738,84.60962,-3.0552142,94.775635,2.5464888,78.08626,-2.4957833,64.88037,1.8125368,48.751896
Lifelong - Chime,1323000,0.30659428,0.012904462,86.1328125,0.102197279,0.091752995,6.44E-05,0.05200093,0.000400227,0.027635729,2541.384863,570536.3728,2623.772351,321548.2466,5673.174028,3343447.536,0.45586565,0.08038544,-0.2174333,4682.999,88.60419,1084.3165,-2.424581,951.1867,18.356758,181.09964,0.46984693,179.37946,6.25726,168.12859,-8.073753,74.07328,0.018223813,84.52295,-10.016023,94.325066,-0.091378465,72.51649,-6.627195,56.7835,2.5405114,63.27636,-4.4992905,67.51186,1.5066856,55.174656,-0.8222997,62.181694,1.9896502,40.716606,-4.270228,36.990196,0.45842522,41.00935,-5.6180987,60.717106,-1.1369764,38.796494
Daylight - Heuse & WOLFHOWL & Riell,1323000,0.19311488,0.021887392,151.9990809,0.125971277,0.110102515,3.38E-07,0.02853045,6.63E-05,0.016779453,2768.989098,1038608.593,2641.103334,280186.3892,5832.418899,4128050.305,0.39666846,0.09140272,-76.61417,9200.037,71.8928,1735.9282,1.5480486,593.1216,18.41384,240.439,1.1528767,154.30087,9.933459,133.43643,3.5731654,116.60633,5.5728974,92.15827,-0.3241636,84.84185,4.7923512,73.7314,-4.535133,76.93078,4.0687838,60.523293,-1.5746973,58.523388,5.424957,81.60698,-1.8493747,78.99563,3.7773523,67.126785,-3.5148518,66.81914,1.032618,65.51137,-1.5126164,59.32549,2.041196,61.054142
Power - More Plastic,1325073,0.07093095,0.002073993,161.4990234,0.10891249,0.09705056,5.45E-07,0.005161268,-2.85E-05,0.000979013,2915.922851,872458.233,2766.431733,267556.5929,6270.216739,3159180.199,0.50404227,0.07784779,-165.18576,6640.244,64.20697,1273.0302,-1.0759798,415.343,14.787106,276.20438,0.13231616,146.99358,6.038552,118.1277,0.7046001,112.60119,10.566849,100.7994,0.62600154,102.106155,7.534915,88.40866,0.31560197,85.14789,4.80981,66.54268,-1.3266315,61.096733,4.0958834,68.458534,-0.25486606,76.00162,4.4715858,67.10076,0.41843745,79.07295,7.25903,73.96828,2.6823776,74.709854,3.3463225,48.864697
Shimmer - Audioscribe,1323000,0.24516457,0.02656913,86.1328125,0.129668178,0.112854342,3.94E-05,0.059897907,-0.000551882,0.013041394,2315.920408,326021.8791,2008.233199,301624.7259,4324.398851,2234993.288,0.402367,0.08454711,-47.085495,5854.8687,82.37397,703.713,-68.207695,1567.4025,2.3536751,440.16104,-18.274755,464.24594,-8.59856,280.42157,-21.89438,313.54202,-9.293959,174.80841,-14.775254,208.30476,1.0533773,114.77968,-3.9264748,119.20757,-1.9383396,273.16403,-11.060787,101.60448,-8.38706,114.2858,-11.962394,77.82754,-0.88315606,56.949093,-4.5522013,58.992912,-1.5997349,60.62836,-3.7896295,34.410393,-1.2509668,63.368023
Lonely (feat. Nara) - 2 Souls,1323000,0.2172225,0.021586832,143.5546875,0.066396825,0.061988287,0.00165044,0.035218775,-4.62E-05,0.018740293,1751.966445,752923.1902,1929.39838,456094.6219,3635.623849,3601278.408,0.46281052,0.0844683,-96.86942,9252.593,118.41547,1592.5049,-11.401703,611.10626,24.164986,341.3164,7.0051384,141.1079,4.1649756,278.99936,1.469806,104.588295,8.718621,167.71713,-3.9496882,118.88303,-2.891761,195.01736,-3.8864777,64.514404,3.0653071,84.52781,-8.446574,97.17259,-3.1465347,114.34627,-2.5187428,60.595806,0.55385834,74.37016,2.0218139,79.81006,4.8031178,69.64994,0.63827187,55.613243,1.2678816,60.270763
Feel So Lucky - Arlow,1323000,0.3092957,0.00635506,123.046875,0.129706727,0.112882892,-0.001308411,0.066515096,-0.001119987,0.015305676,3094.020876,815720.681,2978.308713,263885.542,6830.975361,3413967.228,0.3763273,0.08358355,-6.407388,4281.049,63.831047,684.9959,5.9812474,474.1899,19.533615,203.24867,12.562657,270.41855,2.9391105,168.54172,6.497223,131.44142,6.5467973,99.687805,2.789643,83.62755,9.798265,129.83887,-0.06905684,77.57563,12.531483,66.43082,2.4954948,67.88787,9.005418,62.43752,0.9696071,65.400795,5.856612,77.75802,3.611166,97.11421,4.1034408,92.71348,3.1752133,94.08135,3.181609,111.015236
Army - Besomorph & Arcando & Neoni,1323000,0.26831198,0.014008499,151.9990809,0.092393046,0.083856571,-5.97E-06,0.059201833,3.50E-06,0.010979341,2224.035209,890896.808,2409.567117,206997.1058,4649.980216,2962841.569,0.3684681,0.08915376,-64.98889,8712.993,92.45833,1621.2521,-0.10468682,494.95947,33.134136,300.20438,5.0022526,200.35287,4.725158,159.10596,7.5553594,199.85686,-2.3236926,130.0486,-2.4432242,122.68897,3.1875906,118.655235,-7.8467765,156.96832,5.8243656,165.27483,-7.1627812,122.9399,3.2327855,104.76494,-6.268698,124.66087,0.84739375,125.048874,-1.7248093,118.795815,0.8371892,90.60228,-2.520102,79.61051,1.6917534,85.54494
Colorblind (feat. Halvorsen) - Netrum,1323000,0.3513248,0.019285148,151.9990809,0.105899471,0.094684773,0.000247155,0.09564888,0.000136685,0.01973375,2585.614406,1188851.973,2630.117752,475468.9066,5708.057151,5165304.951,0.43434092,0.092715755,-27.778011,9011.188,83.96141,1863.6945,-1.9973919,745.73126,12.506759,393.8559,4.4989367,240.03555,4.852413,176.9795,-0.73297364,137.14793,4.974603,120.08715,-1.1410009,111.99923,5.672641,90.78087,-2.516611,80.29039,1.920978,67.25608,-2.84262,84.92345,1.8061934,65.31466,-2.2682378,57.296253,0.6723026,58.0952,-5.8780737,62.34756,2.7289033,49.139305,-5.418355,50.81042,1.1085752,37.499195
Be Around - Blooom,1323000,0.17264172,0.013735466,107.6660156,0.120489796,0.105972005,-0.001064179,0.024146557,-0.001307745,0.010232677,2681.864694,826417.4357,2570.168964,183171.5434,5588.995371,2952473.046,0.3916841,0.093666345,-88.385025,10825.92,72.869774,1341.584,-11.278169,707.57007,14.906787,475.8393,-3.6399512,353.9151,-0.43541083,246.19452,-3.8371823,227.41203,1.416826,138.76869,-6.6032887,155.42973,3.6934154,114.30021,-7.474939,103.20876,0.8456852,90.87041,-6.13035,81.03704,-0.37175444,56.651516,-9.059931,105.951,0.49668956,60.4695,-7.3236127,69.15125,0.17007701,93.05418,-3.2654433,106.446266,1.1576236,111.764656
Can't Let You Go - Rameses B,1323000,0.25455013,0.018823143,99.38401442,0.120280423,0.105813043,0.002448261,0.054458488,0.004663649,0.012774318,2668.344894,1824242.709,2404.256055,914904.0136,5469.496093,7720817.11,0.42432085,0.09103992,-67.543236,9884.611,88.42772,4784.904,-8.537473,1111.0399,5.7422414,495.3747,5.126186,234.345,13.008655,296.38416,1.8620234,165.57188,2.4263768,153.78041,1.0621169,174.06998,6.5343823,128.41476,-2.2230947,127.10437,3.8766863,117.099335,-2.3269527,106.0372,3.0765493,103.42638,-2.2594597,80.78085,3.209292,85.82293,0.21046452,59.194042,4.6944184,82.946175,-0.002768407,83.96108,2.6012003,93.94728
Heavenly (feat. Romi) - Cream Blade,1323000,0.1885793,0.011264315,86.1328125,0.086726379,0.079204915,2.53E-07,0.034444965,1.24E-05,0.004086168,2072.003345,504468.229,2379.800018,372078.0153,4429.635715,3994874.14,0.2623361,0.08406535,-90.17228,6658.2446,113.17005,1017.47833,-3.0236344,522.24097,7.7540455,228.20555,-3.165179,152.07716,-5.93096,110.27956,-0.46015424,189.18178,-8.739172,83.62362,-3.9425042,76.76538,5.9506726,88.80727,-6.9554825,78.67098,-0.5709858,78.378265,-5.8345757,75.09119,2.1077151,82.087036,-2.9187927,79.01939,2.9524477,95.42907,3.87253,78.56867,5.7321477,80.44496,4.0814877,85.80586,6.700375,92.15052
Power Up - Razihel,1323000,0.30685675,0.016148763,151.9990809,0.137025699,0.118249657,0.001498793,0.060903993,0.00072046,0.022633184,2994.755282,1522881.221,2630.142168,505422.2622,6088.179852,5587674.133,0.46142277,0.087768376,-11.588607,11484.222,67.48362,2809.264,1.1307528,1064.2981,16.995806,224.86389,5.2499413,194.91191,6.0415726,126.98261,-4.60727,140.15663,6.923559,95.23897,-3.091499,114.46056,5.877014,97.01913,0.09801646,98.17288,7.0302176,60.943497,-1.9005517,50.6482,0.94412905,80.336655,-3.3497262,88.76985,4.8895307,63.386562,2.2374628,56.30245,6.9925838,39.39828,0.8894539,53.98394,8.244694,50.976963
Memories - Domastic,1323000,0.2587558,0.016294302,129.1992188,0.108517763,0.096741658,6.05E-06,0.053389747,0.000123333,0.014981897,2826.673837,1165005.094,2796.224641,317258.9348,6149.029484,5063981.043,0.41608587,0.09239442,-51.579647,9554.756,70.69539,1927.0254,12.572299,467.90268,22.84124,171.80353,5.5796113,160.06337,9.81037,182.40344,3.4827654,150.0416,8.399784,162.08917,0.40800026,95.34102,2.770139,99.75186,0.45913553,82.40004,7.3033013,64.717964,2.1223314,81.38017,7.8496275,83.837814,1.3974415,77.23164,7.6621466,64.468796,1.103773,73.0564,4.7334447,75.635376,-1.7211323,65.65742,4.899495,56.7725
Live A Lie (ft. Andreas Stone) - Rival x Egzod,1323000,0.22931622,0.012442417,103.359375,0.097518519,0.088008657,-2.13E-06,0.050554488,-2.31E-06,0.004827324,2399.055342,1054984.333,2532.624399,356002.4322,5233.326688,4109412.422,0.35803393,0.08609605,-66.003975,8963.177,86.79394,909.0298,5.847449,458.37262,20.470062,235.5191,4.7478166,248.62538,5.8449078,179.49371,-3.5934489,110.26628,1.3376817,143.35263,-5.356093,115.880905,-2.452343,166.3843,-11.7705145,100.219475,-1.6407115,182.52898,-15.1059885,133.45467,3.6618807,81.98104,-7.9445333,110.97944,1.1034023,115.55326,-1.3139752,86.43591,6.333459,71.010796,-2.575863,49.683662,-0.3061753,51.51421
Closer - Todd Helder & Guy Arthur,1323000,0.237236,0.015658464,99.38401442,0.146364324,0.124941808,-5.39E-05,0.047976207,-6.79E-05,0.011257842,3061.997093,725700.1168,2671.010126,377121.7141,6289.961965,3441893.724,0.4971663,0.074914575,-20.952833,3332.7869,64.81657,1194.6716,-20.00993,1500.801,12.928058,229.34727,-4.8382277,378.1787,3.1102586,200.54213,-1.7367041,306.5607,6.3182597,156.0255,-1.8611331,110.39974,6.3181252,140.32307,-3.267349,74.18068,2.9554195,82.68891,-3.9075077,65.20605,5.2842107,59.25271,0.69385433,71.86138,7.033348,64.87217,2.2630577,58.435146,5.8074155,61.16529,2.7066844,53.579575,6.378291,46.907696
Sun Goes Down - Jim Yosef x ROY KNOX,1323993,0.27907082,0.018918134,73.828125,0.097912149,0.08832536,8.61E-05,0.056297466,0.000326306,0.018048545,2202.90509,1295990.031,2327.829193,465823.0651,4554.430671,6286833.055,0.36331645,0.08928847,-56.354855,10858.457,98.15168,2293.0178,7.2055874,455.99222,21.020288,181.8716,-1.08391,172.68117,8.6967945,138.04138,-2.9794898,95.8573,1.3564241,118.375534,-3.2432199,127.74145,-5.948045,124.555916,-9.970954,109.60658,-2.8926358,114.368256,-11.384564,90.39681,-4.142972,96.471565,-9.295483,86.32445,-0.9325407,151.40834,-2.4971893,123.14982,2.4432006,120.88301,-2.7953165,74.707146,1.0517375,89.78181
I'm Here - HYLO x Disfigure,1323706,0.21116766,0.004561517,80.74951172,0.078975241,0.072738152,-9.14E-05,0.04196021,0.000162253,0.001732139,1757.11748,768368.0882,1930.903036,663385.8203,3939.510337,3824395.015,0.35563958,0.08312151,-100.33806,7842.673,131.39217,2339.2273,-14.137456,856.7146,47.858788,471.34552,18.054348,240.36499,-3.4317589,167.70071,-6.1130357,69.67132,-0.15007587,52.75946,-7.6603556,45.246204,1.4927202,41.497902,-7.586915,43.235153,-3.5091844,76.16055,-1.5983515,43.64424,2.348639,42.087437,-10.115248,46.060192,-2.0133774,62.5894,1.3276726,59.311787,-2.4912624,77.69601,-8.133998,55.16857,2.3391216,45.666275
INTENSIFY - THYKIER,1323000,0.36563775,0.019793598,129.1992188,0.160907785,0.13501647,-1.46E-05,0.05625901,0.0003379,0.050275385,3156.427059,689938.6727,2696.552245,185298.2965,6394.373834,2336882.358,0.52418894,0.081353925,28.620277,6737.9814,52.733727,1037.6055,-15.667158,657.898,13.822493,379.7447,-2.437617,253.54842,6.581367,219.44325,-4.1443195,142.65375,5.565493,111.67715,-2.0087433,103.39822,6.3418927,92.753265,-1.0942943,75.42315,6.5642867,71.49777,-2.1942616,77.768524,3.3025122,79.637634,-1.438473,80.67154,6.1760173,67.99439,-3.052772,58.085526,2.8435142,54.075066,-0.4899263,55.352886,1.9278923,58.914448
